WorkerId	DiscourseId	Expression.Lit	Expression.Met	Original.Expression	Discourse.MetLit	word1	word2	word3	word4	word5
w197	d450	stimulate debate	fuel debate	met	lit	debate	inconsistent	evidence	researchers	clarity
w360	d165	fate be	fate lie	lit	lit	granted	striving	pull	powerful	observe
w1	d165	fate be	fate lie	lit	lit	permission	the	terms	not	dust
w108	d165	fate be	fate lie	lit	met	readiness	contemptuous	transformed	historic	greatest
w3	d165	fate be	fate lie	lit	lit	permission	document	license	article	organizationa
w133	d165	fate be	fate lie	lit	met	revolution	pull	crumbled	dust	weak
w634	d165	fate be	fate lie	lit	lit	superman	spiderman	aquaman	batman	magneto
w372	d165	fate be	fate lie	lit	lit	permission	contribute	impact	events	faces
w121	d165	fate be	fate lie	lit	lit	contribute	document	observe	organizations	firmly
w382	d165	fate be	fate lie	lit	met	big	striving	pull	faces	crumbled
w170	d165	fate be	fate lie	lit	lit	document	readiness	contribute	newspaper	transformed
w1	d827	story intrigue	story grab	lit	lit	the	genre	chose	first	film
w248	d827	story intrigue	story grab	lit	met	progression	childhood	memories	standard	fantastic
w50	d827	story intrigue	story grab	lit	met	linear	childhood	memories	attracted	churn
w177	d827	story intrigue	story grab	lit	lit	producing	films	genre	record	linear
w3	d827	story intrigue	story grab	lit	met	memories	childhood	fantasy	dragons	magical
w277	d827	story intrigue	story grab	lit	lit	producing	genre	standard	honest	adventure
w395	d827	story intrigue	story grab	lit	lit	producing	genre	standard	first-timers	honest
w182	d827	story intrigue	story grab	lit	lit	linear	progression	record	state	honest
w16	d827	story intrigue	story grab	lit	lit	producing	genre	record	standard	honest
w175	d827	story intrigue	story grab	lit	met	dragons	fantastic	magical	memories	childhood
w391	d545	get disease	catch disease	lit	lit	scleroderma	cancer	professor	condition	effect
w138	d545	get disease	catch disease	lit	lit	survival	rates	life	expectancy	diseases
w1	d545	get disease	catch disease	lit	lit	greatly	improved	cases	can	often
w406	d545	get disease	catch disease	lit	lit	scleroderma	inaccurate	condition	appearance	improved
w108	d545	get disease	catch disease	lit	met	greatly	mild	terrifies	inaccurate	dreadful
w3	d545	get disease	catch disease	lit	lit	rates	life	expectancy	diseases	condition
w372	d545	get disease	catch disease	lit	lit	dreadful	survival	rate	appearance	condition
w163	d545	get disease	catch disease	lit	lit	improved	read	survival	expectancy	inaccurate
w97	d545	get disease	catch disease	lit	lit	rates	type	cases	innacurate	material
w197	d545	get disease	catch disease	lit	lit	improved	scleroderma	counter	appearance	survival
w1	d208	result appear	result emerge	lit	lit	is	a	before	with	how
w393	d208	result appear	result emerge	lit	lit	language	definition	semantic	interoperability	releasing
w3	d208	result appear	result emerge	lit	lit	language	publishing	defintions	important	role
w103	d208	result appear	result emerge	lit	lit	owl	language	for	play	ensure
w196	d208	result appear	result emerge	lit	lit	mark-up	ontologies	definitions	interoperability	development
w182	d208	result appear	result emerge	lit	lit	language	ontologies	definitions	semantic	interoperability
w16	d208	result appear	result emerge	lit	lit	mark-up	language	publishing	ontologies	semantic
w141	d208	result appear	result emerge	lit	lit	language	interoperability	releases	development	learning
w383	d208	result appear	result emerge	lit	lit	mark-up	definitions	semantic	presentation	editor
w123	d208	result appear	result emerge	lit	lit	owl	is	a	mark-up	langurage
w371	d623	cause excitement	stir excitement	met	lit	required	provide	needed	collaborate	engaging
w1	d623	cause excitement	stir excitement	met	lit	students	and	meal	delivery	plan
w55	d623	cause excitement	stir excitement	met	met	push	engaging	struggling	soft	conceive
w3	d623	cause excitement	stir excitement	met	lit	asking	federally	students	school	technology
w195	d623	cause excitement	stir excitement	met	lit	meanwhile	academic	push	continues	teachers
w208	d623	cause excitement	stir excitement	met	lit	academic	engaging	struggling	connect	market
w135	d623	cause excitement	stir excitement	met	lit	difficult	teachers	freshman	skills	together
w373	d623	cause excitement	stir excitement	met	lit	provide	push	stuggling	asking	students
w305	d623	cause excitement	stir excitement	met	lit	federally	academic	projects	business	{}
w170	d623	cause excitement	stir excitement	met	lit	required	provide	collaborate	opportunities	difficult
w428	d370	cause excitement	stir excitement	lit	lit	conversations	election	doorstep	income	university
w386	d370	cause excitement	stir excitement	lit	met	impress	worry	conclusion	look	conversations
w1	d370	cause excitement	stir excitement	lit	lit	me	the	doorstep	people	tuesday
w50	d370	cause excitement	stir excitement	lit	met	said	university	conclusion	look	higher
w3	d370	cause excitement	stir excitement	lit	lit	election	taxed	income	money	repayment
w195	d370	cause excitement	stir excitement	lit	lit	conclusion	best	countries	income	conclusion
w372	d370	cause excitement	stir excitement	lit	lit	best	doing	variants	popular	income
w296	d370	cause excitement	stir excitement	lit	lit	election	people	university	question	conversations
w433	d370	cause excitement	stir excitement	lit	lit	education	fees	university	income	graduate
w578	d370	cause excitement	stir excitement	lit	lit	election	income	children	university	repayment
w1	d490	disclose report	leak report	met	met	methodist	recorder	reporter	joint	church
w3	d490	disclose report	leak report	met	lit	published	reporter	providing	opportunities	newspaper
w113	d490	disclose report	leak report	met	lit	published	recorder	launched	newspaper	edition
w103	d490	disclose report	leak report	met	lit	press	published	launched	providing	opportunities
w263	d490	disclose report	leak report	met	lit	published	denominational	recorded	edition	launched
w16	d490	disclose report	leak report	met	lit	published	methodist	reporter	providing	advertising
w382	d490	disclose report	leak report	met	lit	published	reporter	advertising	newspapers	opportunities
w123	d490	disclose report	leak report	met	lit	cook	on	his	recoreder	reporter
w197	d490	disclose report	leak report	met	lit	published	advertising	newspapers	recorder	printed
w107	d490	disclose report	leak report	met	lit	published	reporter	opportunities	recorder	story
w360	d271	instill doubt	sow doubt	met	lit	scenario	related	replaced	communicate	deny
w444	d271	instill doubt	sow doubt	met	met	right	choose	consider	scenario	suffer
w1	d271	instill doubt	sow doubt	met	lit	who	can	afford	suffer	both
w101	d271	instill doubt	sow doubt	met	lit	rights	afford	choose	consider	likely
w369	d271	instill doubt	sow doubt	met	met	personal	responsibility	ludicrous	scenario	likely
w3	d271	instill doubt	sow doubt	met	lit	personal	responsibility	fact	right	consider
w103	d271	instill doubt	sow doubt	met	lit	responsibility	artificial	scenario	fact	industry
w128	d271	instill doubt	sow doubt	met	lit	responsibility	rights	disease	communicate	scenario
w307	d271	instill doubt	sow doubt	met	met	consider	ludicrous	scenario	likely	artificial
w348	d271	instill doubt	sow doubt	met	met	disease	cancer	suffer	vested	artificial
w180	d894	fate be	fate lie	lit	met	soon	allowed	meanwhile	hint	knowing
w1	d894	fate be	fate lie	lit	met	soon	with	the	meanwhile	surrender
w100	d894	fate be	fate lie	lit	lit	missiles	mines	breach	siege	general
w101	d894	fate be	fate lie	lit	lit	advanced	contended	attempted	stood	surrender
w179	d894	fate be	fate lie	lit	met	succeeded	breach	retired	contented	threw
w128	d894	fate be	fate lie	lit	lit	wall	strong	invaders	envoys	fallen
w284	d894	fate be	fate lie	lit	met	missiles	vehemence	mines	breach	part
w159	d894	fate be	fate lie	lit	lit	breach	walls	assault	entrenchments	invaders
w573	d894	fate be	fate lie	lit	met	with	by	threw	repulsed	renewed
w280	d894	fate be	fate lie	lit	lit	missiles	mines	assault	siege	blockade
w1	d506	view represent	view reflect	met	lit	divided	problems	frequent	the	newer
w108	d506	view represent	view reflect	met	met	irritation	blame	lack of focus	dissatisfaction	policy
w502	d506	view represent	view reflect	met	lit	divided	irritation	predilection	lack	reasons
w165	d506	view represent	view reflect	met	met	old	guard	moan	off	chest
w181	d506	view represent	view reflect	met	met	irritation	tendency	moan	lack	dissatisfaction
w3	d506	view represent	view reflect	met	lit	problems	princiapls	meeting	members	acknowledge
w16	d506	view represent	view reflect	met	lit	principals'	association	irritation	attendance	dissatisfaction
w400	d506	view represent	view reflect	met	lit	association	expressed	predilection	acknowledge	onwards
w266	d506	view represent	view reflect	met	met	1995	groups	blame	predilection	agenda
w136	d506	view represent	view reflect	met	lit	principal's	association	predilection	policy	structure
w1	d88	saturate market	flood market	met	lit	and	other	big	festivals	had
w270	d88	saturate market	flood market	met	lit	glastonberry	buy	until	format	industry
w126	d88	saturate market	flood market	met	lit	revolutionising	innovative	planned	unique	failed
w3	d88	saturate market	flood market	met	lit	festivals	recordings	format	companies	releases
w6	d88	saturate market	flood market	met	lit	cds	bootleggers	stalls	festivals	discs
w307	d88	saturate market	flood market	met	lit	had	were	declined	realise	innovative
w493	d88	saturate market	flood market	met	lit	recordings	bootleg	bootleggers	glastbury	unique signature
w152	d88	saturate market	flood market	met	lit	unique	bootleg	revolutionising	potential	innovative
w175	d88	saturate market	flood market	met	lit	glastonbury	90s	format	unique	signature
w635	d88	saturate market	flood market	met	lit	90s	revolutionising	bootleggers	planned	glastonbury
w24	d811	disclose report	leak report	lit	lit	replies	reports	indication	reasons	validation
w1	d811	disclose report	leak report	lit	lit	report	policy	reasons	these	permitting
w30	d811	disclose report	leak report	lit	lit	university	has	policy	not	permitting
w31	d811	disclose report	leak report	lit	lit	replies	reports	information	indication	external
w3	d811	disclose report	leak report	lit	lit	representative	external	examiners	information	reports
w52	d811	disclose report	leak report	lit	lit	receipt	indication	action	validation	policy
w42	d811	disclose report	leak report	lit	lit	representative	external	examiners	organizations	report
w43	d811	disclose report	leak report	lit	lit	representative	reports	information	recommendations	organisations
w46	d811	disclose report	leak report	lit	lit	replies	representative	examiners	indiction	context
w40	d811	disclose report	leak report	lit	lit	school	reports	result	recommendations	information
w1	d339	misinterpret word	twist word	met	lit	police	get	message	they	and
w70	d339	misinterpret word	twist word	met	lit	still	called	were	surrounded	solicitor
w3	d339	misinterpret word	twist word	met	lit	police	officers	surrounded	station	solicitor
w27	d339	misinterpret word	twist word	met	lit	was	when	were	lied	refused
w89	d339	misinterpret word	twist word	met	lit	called	surrounded	solicitor	shouting	confused
w21	d339	misinterpret word	twist word	met	lit	police	surrounded	officers	refused	solicitor
w224	d339	misinterpret word	twist word	met	lit	morning	three	surrounded	refused	shouting
w39	d339	misinterpret word	twist word	met	lit	bed	police	surrounded	smashed	door
w22	d339	misinterpret word	twist word	met	lit	surrounded	police	sledgehammer	solicitor	screaming
w9	d339	misinterpret word	twist word	met	lit	morning	called	surrounded	smashed	solicitor
w24	d690	recall feeling	recapture feeling	lit	met	like	tears	reduced	wolfhound	direction
w1	d690	recall feeling	recapture feeling	lit	met	i	go	ever	push	me
w30	d690	recall feeling	recapture feeling	lit	lit	i've	reduced	directors	tears	bullied
w3	d690	recall feeling	recapture feeling	lit	lit	directors	question	direction	hopkins	bullied
w15	d690	recall feeling	recapture feeling	lit	met	tears	wolfhound	direction	bullied	shudders
w27	d690	recall feeling	recapture feeling	lit	met	like	dare	tries	it	tears
w21	d690	recall feeling	recapture feeling	lit	met	reduced	directors	tears	like	wolfhound
w9	d690	recall feeling	recapture feeling	lit	met	reduced	wolfhound	push	dare	it
w79	d690	recall feeling	recapture feeling	lit	met	directors	tears	wolfhound	angry	bullied
