DiscourseId	Expression.Lit	Expression.Met	Original.Expression	Discourse.MetLit	Abstr.all	Abstr.N	Abstr.V	Abstr.ADJ	Emotionality	Emotion	List.Words
d312	make remark	throw remark	met	lit	3.08	3.43	2.78	3.5	2.22	Joy	['were', 'weapons', 'and', 'charged', 'arab', 'signals', 'intelligence', 'researcher', 'allegations', 'recommendations', 'chemical', 'weapons', 'syria', 'us', 'britain', 'nuclear', 'chemical', 'biological', 'military', 'researcher', 'pursuing', 'interpreted', 'quoted', 'dismissed', 'plunged', 'said', 'charged', 'interpreted', 'will', 'note', 'concealing', 'sources', 'invasion', 'signs', 'chemical weapons', 'nuclear', 'weapons', 'chemical', 'biological', 'warnings', 'keeping', 'close', 'watch', 'lasts', 'months', 'stocks', 'capability', 'contemptuously', 'newspapers', 'formally']
d857	attract worker	suck worker	met	lit	2.79	3.08	2.68	2.23	2.14	Joy	['jobs', 'workers', 'employment', 'graph', 'rate', 'for', 'theory', 'in', 'fact', 'versus', 'starts', 'fact', 'because', '7.6', 'submit', 'argument', 'synonymous', 'employment', 'graph', 'intensified', 'national', 'unemployment', 'fact', 'construction', 'submit', 'arguement', 'synonymous', 'thinks', 'problem', 'embarrasing', 'argumemnt', 'not', 'jobs', 'thinks', 'only', 'construction', 'housing', 'workers', 'jobs', 'employment', 'million', 'jobs', 'rate', 'theory', 'problem', 'fact', 'graph', 'chart', 'unemployment', 'argument']
d348	colour match	colour harmonise	met	lit	3.09	3.22	3.65	2.49	2.38	Joy	['use', 'spattered', 'easy', 'technique', 'gives', 'paint', 'tray', 'matt', 'dulux', 'contrast', 'sponging', 'technique', 'sponge', 'paint', 'roller', 'contrast', 'spattered', 'emulsiojns', 'sponging', 'technique', 'colours', 'spattered', 'sponging', 'technique', 'soft', 'colors', 'contrast', 'technique', 'sponge', 'roller', 'easy', 'best', 'soft', 'effect', 'natural', 'use', 'two', 'or', 'three', 'easy', 'effect', 'best', 'soft', 'matt', 'sea', 'dulux', 'rhapsody', 'brilliant', 'irregular', 'effect']
d892	example show	example illustrate	lit	lit	2.91	3.22	2.33	1.78	2.04	Joy	['vat', 'tax', 'limit', 'adjustment', 'calculation', 'your', 'exceeds', 'will', 'need', 'the', 'input', 'tax', 'annual', 'adjustment', 'calculation', 'adjustment', 'exempt', 'tax', 'minimis', 'limit', 'de minimis', 'vat', 'exempt', 'tax', 'year', 'prepare', 'figures', 'tax', 'reconsider', 'rule', 'figures', 'vat', 'tax', 'adjustment', 'calculation', 'return', 'tax', 'rule', 'limit', 'calculation', 'figures', 'tax', 'calculation', 'exempt', 'recovered', 'can', 'you', 'show', 'me', 'example']
d935	example show	example illustrate	lit	lit	2.55	2.72	3.37	2.19	2.24	Joy	['result', 'demoralized', 'found', 'significant', 'gains', 'fight', 'these', 'same', 'lesson', 'from', 'demoralized', 'curve', 'eom', 'drawn', '{}', 'result', 'conditions', 'significant', 'lesson', 'discussion', 'demoralized', 'conditions', 'labour', 'activism', 'discussion', 'demoralized', 'labour', 'downward', 'factories', 'conditions', 'downward', 'curve', 'followed', 'significant', 'gains', 'demoralized', 'conditions', 'labour', 'activism', 'discussion', 'surprising', 'labour', 'activism', 'same', 'lesson', 'demoralized', 'conditions', 'activism', 'significant', 'detailed']
d185	experience freedom	taste freedom	met	lit	3.16	3.58	2.78	2.58	2.52	Joy	['autumn', 'began', 'exploring', 'meet', 'colleagues', 'human', 'pay', 'france', 'being', 'care', 'humane', 'contract', 'expedition', 'scientific', 'career', 'man', 'family', 'colleagues', 'career', 'climate', 'wrote', 'contract', 'returned', 'terrible', 'countenance', 'contract', 'expedition', 'weather', 'scientific', 'climate', 'colleagues', 'humane', 'leading', 'cambodia', 'switzerland', 'humane', 'contract', 'expedition', 'colleagues', 'countenance', 'sick', 'autumn', 'impossible', 'climate', 'laboratory', 'clearly', 'wrote', 'given', 'exploring', 'decided']
d251	cause excitement	stir excitement	met	lit	2.55	2.8	2.35	2.36	2.3	Joy	['official', 'statement', 'promoted', 'known', 'designed', 'official', 'first', 'started', 'semininar', 'famous', 'will', 'achieve', 'the', 'world', 'tony', 'tony', 'robbins', 'gained', 'attention', 'infomercials', 'official', 'statement', 'seminars', 'famous', 'infomercials', 'official', 'statement', 'attention', 'seminars', 'infomercials', 'official', 'attention', 'promoted', 'seminars', 'gurus', 'official', 'statement', 'gained', 'started', 'today', 'official', 'statement', 'infomercials', 'promoted', 'seminars', 'gained', 'attention', 'famous', 'help', 'known']
d213	solve problem	attack problem	lit	lit	2.28	2.68	2.39	1.89	2.44	Joy	['act', 'reasonable', 'responsible', 'examples', 'information', 'reasonable', 'and', 'way', 'with', 'many', 'reasonable', 'occasions', 'problems', 'information', 'solve', 'reasonable', 'neighbour', 'information', 'clarifies', 'occasions', 'majority', 'resonable', 'responsible', 'examples', 'problems', 'residents', 'neighbour', 'information', 'majority', 'problem', 'act', 'examples', 'taking', 'occassions', 'occur', 'reasonable', 'neighboring', 'problem', 'information', 'clarifies', 'majority', 'examples', 'occasions', 'hope', 'report', 'majority', 'residents', 'reasonable', 'responsible', 'problems']
d682	fire destroy	fire devour	lit	lit	3.09	4.26	3.06	2.74	2.15	Joy	['inspected', 'sampled', 'characterize', 'occupies', 'formed', 'clearly', 'great', 'landmark', 'areas', 'sampled', 'date', 'centerpiece', 'geographically', 'chronologically', 'inspected', 'subdivided', 'drilling', 'taking', 'mortar', 'lime', 'geographically', 'chronologically', 'subdivided', 'town', 'hall', 'subdivided', 'geographically', 'chronologically', 'sampled', 'hydraulic', 'geographically', 'chronologically', 'bricks', 'mortor', 'ashton', 'inspected', 'walls', 'core', 'drilling', 'mortar', 'inspected', 'landmark', 'geographically', 'date', 'sampled', 'date', 'additions', 'amount', 'geographically', 'samples']
d773	read book	devour book	lit	lit	2.81	3.23	1.7	1.93	2.1	Joy	['vital', 'life', 'basis', 'essence', 'granted', 'united', 'kingdom', 'they', 'were', 'vital', 'de facto', 'contract', 'constitutional', 'agreement', 'definition', 'constitutional', 'arrangements', 'maintenace', 'agreement', 'community', 'state', 'parliament', 'constitutional', 'maintenance', 'contract', 'allegiance', 'constitutional', 'simply', 'rather', 'belonging', 'british', 'monarch', 'family', 'union', 'ireland', 'state', 'parliament', 'sonstitutional', 'contract', 'geography', 'allegiance', 'state', 'parliament', 'monarch', 'constitutional', 'facto', 'contract', 'geography', 'monarchy', 'constitutional']
d552	affect judgement	colour judgement	lit	lit	2.63	3.04	2.48	1.97	2.24	Joy	['yet', 'title', 'which', 'will', 'keep', 'grubby', 'leaning', 'fashioned', 'charms', 'rolls', 'nintendo', 'fashioned', 'we', 'ratings', 'production', 'simple', 'keep', 'found', 'quite', 'however', 'simple', 'challenging', 'occupied', 'iteration', 'influence', 'nintendo', 'wario', 'wars', 'reviewer', 'ratings', 'fashioned', 'challenging', 'production', 'original', 'reviewer', 'production', 'after', 'reviewer', 'difficult', 'ratings', 'exquisitely', 'charms', 'sublime', 'objective', 'personal', 'nintendo', 'fourth', 'iteration', 'gamers', 'ratings']
d389	urge someone	push someone	lit	lit	2.23	2.16	2.34	1.95	2.51	Joy	['he', 'was', 'rid', 'himself', 'restored', 'true', 'and', 'relaxed', 'rid', 'so', 'hypnotized', 'tension', 'anxiety', 'explanation', 'vitality', 'hypnotized', 'vitality', 'natural', 'feelings', 'nervous', 'hypnotized', 'generated', 'calm', 'peaceful', 'restored', 'hypnotized', 'nervous', 'vitality', 'feelings', 'enjoined', 'given', 'pointed', 'was', 'his', 'result', 'was', 'was', 'would', 'would', 'was', 'explanation', 'nervous', 'system', 'organs', 'glands', 'explanation', 'nervous', 'anxiety', 'glands', 'natural']
d395	war displace	war uproot	met	lit	3.05	3.18	2.81	-	2.22	Joy	['is', 'neglecting', 'people', 'suffering', 'addressed', 'government', 'war', 'committee', 'people', 'group', 'longest', 'running', 'war', 'and', 'group', 'neglecting', 'suffering', 'leading', 'running war', 'crisis', 'government', 'statement', 'council', 'agenda', 'presidency', 'victims', 'government', 'agencies', 'council', 'agenda', 'government', 'said', 'formally', 'agenda', 'agencies', 'neglecting', 'statement', 'government', 'conflict', 'crisis', 'government', 'neglecting', 'war', 'aid', 'crisis', 'oxfam', 'tearfund', 'government', 'cafod', 'lra']
d973	saturate market	flood market	met	lit	3.18	3.59	2.74	3.04	2.25	Joy	"['is', 'known', 'beating', 'won', 'according', 'the', 'in', 'poll', 'beating', '{}', 'voted', 'including', '{}', 'doting', 'according', 'poll', 'position', 'dollar', 'jack', 'black', 'aussie', 'actor', 'celebrity', 'dad', ""magazine's"", 'trilogy', 'poll', 'position', 'million', 'profile', 'known', 'magazine', 'poll', 'votes', 'count', 'actor', 'position', 'adopted', 'reportedly', 'blames', 'actor', 'celebrity', 'poll', 'furious', 'photos', ""magazine's"", 'poll', '28%', '26%', 'read']"
d981	recall feeling	recapture feeling	met	lit	2.75	3.09	2.41	-	2.43	Joy	"['believe', 'remember', 'failed', 'express', 'think', 'from', 'things', 'like', 'had', 'zeal', 'nature', 'nurture', 'instinct', 'express', 'engage', 'instinct', 'arguments', 'engage', 'zeal', 'convert', 'instinct', 'linguists', 'course', 'book', 'reading', 'language', 'instinct', 'arguments', 'university', 'debate', 'university', 'views', 'debate', 'girlfriend', 'details', 'language', 'reading', 'university', 'views', 'debate', ""doesn't"", 'believe', 'reading', 'linguistics', 'express', 'rethinking', 'engage', 'arguments', 'views', 'educating']"
d645	instill life	breathe life	lit	lit	2.94	3.31	2.17	2.83	2.24	Joy	['played', 'role', 'formation', 'both', 'constant', 'assimilate', 'foremost', 'symmetrical', 'constant', 'immense', 'symmetrical', 'frequently', 'history', 'territory', 'concepts', 'dragon', 'winged horse', 'mythical', 'motifs', 'heraldically', 'symmetrical', 'motifs', 'territory', 'concepts', 'assimilate', 'symmetrical', 'history', 'ancient', 'islamic', 'east', 'symmetrical', 'medallions', 'motifs', 'pairs', 'formation', 'designs', 'symmetrical', 'motifs', 'territory', 'art', 'designs', 'presented', 'motifs', 'territory', 'art', 'ancient', 'history', 'near east', 'art', 'islamic art']
d20	practise profession	follow profession	lit	lit	3.17	3.23	2.54	2.14	1.99	Joy	['passed', 'setting', 'decide', 'settle', 'appointed', 'bill', 'one', 'bodies', 'members', 'setting', 'constitutional', 'council', 'passed', 'bill', 'empowered', 'constitutional', 'assembly', 'republic', 'council', 'legislative', 'constitution', 'bill', 'council', 'body', 'acts', 'body', 'legislation', 'assembly', 'sovereign', 'state', 'constitutional', 'bill', 'legislative', 'president', 'elections', 'elected', 'five', 'appointed', 'member', 'final', 'council', 'amended', 'settle', 'decisions', 'validate', 'bill', 'electoral', 'constitutional', 'council', 'law']
d940	example show	example illustrate	met	lit	3.48	3.9	2.77	2.17	2.07	Joy	['they', 'satisfy', 'drawn', 'off', 'the', 'employee', 'duties', 'facilities', 'officers', 'article', 'employee', 'facilities', 'premises', 'job', 'contract', 'duties', 'employment', 'facilities', 'daily', 'contract', 'duties', 'employee', 'facilities', 'conditions', 'commissioners', 'unreasonable', 'statutory', 'section 336', 'employee', 'article', 'employee', 'facilities', 'premises', 'job', 'working', 'duties', 'employee', 'employment', 'performed', 'facilities', 'duties', 'employment', 'conditions', 'uncertainty', 'article', 'employee', 'employer', 'facilities', 'duties', 'job']
d658	discuss idea	float idea	lit	lit	2.88	3.17	3.13	2.48	2.19	Joy	['that', 'group', 'and', 'the', 'projects', 'talked', 'action', 'work', 'included', 'regarding', 'total', 'specific', 'species', 'distribution', 'abundance', 'speakers', 'programme', 'resarch', 'conservation', 'work', 'mammals', 'distribution', 'abundance', 'conservation', 'wales', 'research', 'generic', 'species', 'mammals', 'conference', 'species', 'mammals', 'programme', 'issues', 'conservation', 'aimed', 'specific', 'wales', 'species', 'conservation', 'talked', 'talks', 'covered', 'research', 'team', 'research', 'generic', 'issues', 'conservation', 'conference']
d850	forget trouble	drown trouble	lit	lit	3.02	3.43	2.74	2.67	2.44	Joy	['skills', 'totally', 'popular', 'atmosphere', 'casual', 'here', 'there', 'pagode', 'sample', 'atmosphere', 'definition', 'samba', 'musical', 'casual', 'listening', 'pagode', 'listening', 'musicians', 'skills', 'samba', 'gatherings', 'originated', 'hone', 'atmosphere', 'dawn', 'definition', 'gatherings', 'originated', 'correc', 'sample', 'correct', 'definition', 'samba', 'musical', 'atmosphere', 'definition', 'gatherings', 'musical', 'atmosphere', 'casual', 'pagode', 'atmosphere', 'musicians', 'originated', 'casual', 'listen', 'this', 'definition', 'originated', 'skills']
d509	result appear	result emerge	met	lit	2.9	3.15	3.22	1.7	2.04	Joy	['application', 'testing', 'readers', 'discussion', 'stakeholder', 'application', 'interpretive', 'studies', 'method', 'practical', 'which', 'inform', 'benfit', 'range', 'from', 'testing', 'baseline', 'research', 'practical', 'tracked', 'application', 'testing', 'reponse', 'project', 'progresses', 'application', 'testing', 'research', 'project', 'stakeholder', 'application', 'testing', 'review', 'baseline', 'issues', 'application', 'studies', 'baseline', 'conceptual', 'research', 'application', 'response', 'review', 'studies', 'discussion', 'application', 'testing', 'interpretive', 'research', 'conceptual']
d243	improve economy	boost economy	lit	lit	2.51	2.78	2.39	2.27	2.29	Joy	['legal', 'government', 'economics', 'market', 'economy', 'remote', 'full', 'the', 'and', 'in', 'legal', 'requirement', 'government', 'market', 'society', 'legal', 'social', 'fairness', 'market', 'benefits', 'is', 'requirement', 'job', 'makes', 'might', 'legal', 'fairness', 'economics', 'society', 'communication', 'in', 'turn', 'everyone', 'benefits', 'from', 'legal', 'defined', 'uso', 'network', 'economy', 'legal', 'requirement', 'job', 'benefits', 'network', 'our', 'sure', 'fairness', 'about', 'ignore']
d611	distinction disappear	distinction blur	met	lit	2.87	3.06	3.0	-	2.34	Joy	['seeing', 'determining', 'creating', 'demonstrate', 'worth', 'seeing', 'cons', 'this', 'creating', 'more', 'pros', 'cons', 'endeavor', 'creating', 'classrooms', 'investment', 'demonstrate', 'believe', 'truly', 'favor', 'pros', 'cons', 'classrooms', 'demonstrate', 'investment', 'look', 'forward', 'determining', 'favor', 'demonstrate', 'i', 'creating', 'classrooms', 'district', 'investment', 'forward', 'determining', 'endeavor', 'district', 'investment', 'seeing', 'determining', 'endeavor', 'demonstrate', 'investment', 'forward', 'determining', 'pros', 'cons', 'creating']
d107	discuss idea	float idea	lit	lit	2.93	3.45	2.18	3.04	2.14	Joy	['involved', 'met', 'recruited', 'draft', 'analysed', 'phase', 'and', 'neccesary', 'data', 'where', 'extent', 'develop', 'draft', 'analysed', 'workshops', 'results', 'data', 'workshops', 'selected', 'develop', 'involved', 'local', 'council', 'develop', 'team', 'council', 'groups', 'draft', 'analyzed', 'results', 'contact', 'failed', 'analyzed', 'data', 'recruited', 'council', 'borough', 'community', 'data', 'analyzed', 'local', 'involved', 'selected', 'develop', 'draft', 'community', 'groups', 'schools', 'team', 'data']
d378	cause excitement	stir excitement	met	met	3.36	4.32	3.36	2.45	2.73	Joy	['enhancing', 'skin', 'gems', 'catching', 'light', 'reminisced', 'lovingly', 'spicy', 'aroma', 'flickering', 'like', 'cloud', 'enhaancing', 'as', 'flickering', 'cloud', 'hung', 'exotic', 'entwining', 'stepped', 'lovingly', 'caressed', 'exuding', 'sensual', 'exotic', 'caressed', 'cloud', 'mist', 'images', 'entwining', 'caressed', 'hands', 'dressed', 'danced', 'slowly', 'reminisced', 'sensual', 'provoking', 'erotic', 'images', 'reminisced', 'caressed', 'scent', 'hung', 'exuding', 'cloud', 'sensual', 'exotic', 'scantily', 'seductively']
d789	moon appear	moon peep	met	met	3.14	4.71	2.59	2.8	2.41	Joy	['the', 'inner', 'towards', 'gardens', 'was', 'drifting', 'heart', 'longing', 'anchor', 'flower', 'drifting', 'anchor', 'banked', 'wave', 'iridescent', 'iridescent', 'beguiled', 'cheerful', 'heart', 'longing', 'empty', 'drifting', 'heart', 'longing', 'like', 'drifting', 'iridescent', 'breaking', 'foam', 'anchor', 'empty', 'drifting', 'longing', 'looked', 'expectancy', 'traced', 'steps', 'garden', 'cheerful', 'expectancy', 'traced', 'drifting', 'beguiled', 'longing', 'fond', 'with', 'towards', 'fond', 'looked', 'expectancy']
