WorkerId	DiscourseId	Expression.Lit	Expression.Met	Original.Expression	Category.MetLit
w40	d853	improve economy	boost economy	met	4
w141	d853	improve economy	boost economy	met	1
w161	d853	improve economy	boost economy	met	5
w154	d853	improve economy	boost economy	met	2
w17	d853	improve economy	boost economy	met	2
w15	d853	improve economy	boost economy	met	1
w2	d853	improve economy	boost economy	met	3
w143	d853	improve economy	boost economy	met	3
w31	d853	improve economy	boost economy	met	5
w47	d853	improve economy	boost economy	met	5
w154	d854	factor affect	factor shape	lit	2
w42	d854	factor affect	factor shape	lit	6
w40	d854	factor affect	factor shape	lit	3
w47	d854	factor affect	factor shape	lit	2
w36	d854	factor affect	factor shape	lit	5
w143	d854	factor affect	factor shape	lit	6
w155	d854	factor affect	factor shape	lit	4
w156	d854	factor affect	factor shape	lit	4
w15	d854	factor affect	factor shape	lit	5
w31	d854	factor affect	factor shape	lit	5
w2	d854	factor affect	factor shape	lit	3
w161	d854	factor affect	factor shape	lit	2
w17	d854	factor affect	factor shape	lit	2
w141	d854	factor affect	factor shape	lit	1
w93	d854	factor affect	factor shape	lit	4
w154	d855	read book	devour book	met	5
w47	d855	read book	devour book	met	3
w36	d855	read book	devour book	met	5
w93	d855	read book	devour book	met	6
w25	d855	read book	devour book	met	3
w42	d855	read book	devour book	met	5
w31	d855	read book	devour book	met	5
w17	d855	read book	devour book	met	5
w15	d855	read book	devour book	met	3
w40	d855	read book	devour book	met	3
w143	d855	read book	devour book	met	4
w141	d855	read book	devour book	met	1
w156	d855	read book	devour book	met	5
w161	d855	read book	devour book	met	4
w2	d855	read book	devour book	met	4
w15	d856	recall feeling	recapture feeling	lit	3
w143	d856	recall feeling	recapture feeling	lit	1
w93	d856	recall feeling	recapture feeling	lit	4
w42	d856	recall feeling	recapture feeling	lit	6
w28	d856	recall feeling	recapture feeling	lit	4
w36	d856	recall feeling	recapture feeling	lit	5
w141	d856	recall feeling	recapture feeling	lit	1
w31	d856	recall feeling	recapture feeling	lit	1
w17	d856	recall feeling	recapture feeling	lit	6
w40	d856	recall feeling	recapture feeling	lit	3
w2	d856	recall feeling	recapture feeling	lit	3
w154	d856	recall feeling	recapture feeling	lit	5
w156	d856	recall feeling	recapture feeling	lit	4
w161	d856	recall feeling	recapture feeling	lit	2
w47	d856	recall feeling	recapture feeling	lit	4
w42	d857	attract worker	suck worker	met	6
w15	d857	attract worker	suck worker	met	3
w2	d857	attract worker	suck worker	met	4
w40	d857	attract worker	suck worker	met	3
w36	d857	attract worker	suck worker	met	5
w31	d857	attract worker	suck worker	met	5
w25	d857	attract worker	suck worker	met	6
w141	d857	attract worker	suck worker	met	1
w47	d857	attract worker	suck worker	met	2
w161	d857	attract worker	suck worker	met	3
w154	d857	attract worker	suck worker	met	5
w143	d857	attract worker	suck worker	met	3
w17	d857	attract worker	suck worker	met	3
w156	d857	attract worker	suck worker	met	4
w93	d857	attract worker	suck worker	met	3
w156	d858	mess show	mess reflect	lit	5
w2	d858	mess show	mess reflect	lit	4
w25	d858	mess show	mess reflect	lit	2
w47	d858	mess show	mess reflect	lit	5
w141	d858	mess show	mess reflect	lit	6
w93	d858	mess show	mess reflect	lit	3
w154	d858	mess show	mess reflect	lit	6
w17	d858	mess show	mess reflect	lit	4
w31	d858	mess show	mess reflect	lit	6
w143	d858	mess show	mess reflect	lit	4
w15	d858	mess show	mess reflect	lit	3
w36	d858	mess show	mess reflect	lit	5
w161	d858	mess show	mess reflect	lit	5
w40	d858	mess show	mess reflect	lit	4
w42	d858	mess show	mess reflect	lit	6
w155	d859	attract worker	suck worker	lit	4
w47	d859	attract worker	suck worker	lit	2
w141	d859	attract worker	suck worker	lit	1
w154	d859	attract worker	suck worker	lit	2
w143	d859	attract worker	suck worker	lit	3
w42	d859	attract worker	suck worker	lit	5
w36	d859	attract worker	suck worker	lit	6
w161	d859	attract worker	suck worker	lit	5
w40	d859	attract worker	suck worker	lit	4
w15	d859	attract worker	suck worker	lit	3
w156	d859	attract worker	suck worker	lit	5
w2	d859	attract worker	suck worker	lit	3
w93	d859	attract worker	suck worker	lit	5
w31	d859	attract worker	suck worker	lit	2
w17	d859	attract worker	suck worker	lit	6
w36	d860	drink alcohol	abuse alcohol	met	5
w15	d860	drink alcohol	abuse alcohol	met	3
w143	d860	drink alcohol	abuse alcohol	met	6
w154	d860	drink alcohol	abuse alcohol	met	2
w40	d860	drink alcohol	abuse alcohol	met	3
w93	d860	drink alcohol	abuse alcohol	met	3
w28	d860	drink alcohol	abuse alcohol	met	5
w141	d860	drink alcohol	abuse alcohol	met	1
w156	d860	drink alcohol	abuse alcohol	met	5
w161	d860	drink alcohol	abuse alcohol	met	6
w42	d860	drink alcohol	abuse alcohol	met	6
w17	d860	drink alcohol	abuse alcohol	met	4
w47	d860	drink alcohol	abuse alcohol	met	1
w31	d860	drink alcohol	abuse alcohol	met	6
w2	d860	drink alcohol	abuse alcohol	met	3
w163	d861	determine result	shape result	lit	3
w143	d861	determine result	shape result	lit	5
w17	d861	determine result	shape result	lit	3
w25	d861	determine result	shape result	lit	3
w141	d861	determine result	shape result	lit	1
w149	d861	determine result	shape result	lit	6
w154	d861	determine result	shape result	lit	6
w47	d861	determine result	shape result	lit	4
w42	d861	determine result	shape result	lit	5
w36	d861	determine result	shape result	lit	5
w40	d861	determine result	shape result	lit	4
w31	d861	determine result	shape result	lit	1
w15	d861	determine result	shape result	lit	2
w2	d861	determine result	shape result	lit	4
w156	d861	determine result	shape result	lit	1
w141	d862	view represent	view reflect	met	1
w163	d862	view represent	view reflect	met	2
w2	d862	view represent	view reflect	met	4
w15	d862	view represent	view reflect	met	5
w154	d862	view represent	view reflect	met	1
w31	d862	view represent	view reflect	met	6
w156	d862	view represent	view reflect	met	5
w47	d862	view represent	view reflect	met	4
w36	d862	view represent	view reflect	met	4
w146	d862	view represent	view reflect	met	2
w143	d862	view represent	view reflect	met	2
w42	d862	view represent	view reflect	met	5
w17	d862	view represent	view reflect	met	3
w40	d862	view represent	view reflect	met	3
w158	d862	view represent	view reflect	met	5
w47	d863	cause doubt	cast doubt	lit	1
w17	d863	cause doubt	cast doubt	lit	2
w163	d863	cause doubt	cast doubt	lit	3
w2	d863	cause doubt	cast doubt	lit	4
w31	d863	cause doubt	cast doubt	lit	5
w42	d863	cause doubt	cast doubt	lit	6
w141	d863	cause doubt	cast doubt	lit	1
w156	d863	cause doubt	cast doubt	lit	4
w15	d863	cause doubt	cast doubt	lit	4
w36	d863	cause doubt	cast doubt	lit	2
w153	d863	cause doubt	cast doubt	lit	3
w154	d863	cause doubt	cast doubt	lit	2
w40	d863	cause doubt	cast doubt	lit	4
w25	d863	cause doubt	cast doubt	lit	5
w143	d863	cause doubt	cast doubt	lit	4
w15	d864	solve problem	attack problem	met	3
w141	d864	solve problem	attack problem	met	1
w42	d864	solve problem	attack problem	met	6
w25	d864	solve problem	attack problem	met	4
w143	d864	solve problem	attack problem	met	5
w17	d864	solve problem	attack problem	met	4
w125	d864	solve problem	attack problem	met	1
w31	d864	solve problem	attack problem	met	1
w163	d864	solve problem	attack problem	met	4
w47	d864	solve problem	attack problem	met	5
w36	d864	solve problem	attack problem	met	5
w40	d864	solve problem	attack problem	met	4
w2	d864	solve problem	attack problem	met	3
w156	d864	solve problem	attack problem	met	5
w154	d864	solve problem	attack problem	met	1
w156	d865	decrease appetite	dull appetite	met	2
w31	d865	decrease appetite	dull appetite	met	2
w17	d865	decrease appetite	dull appetite	met	3
w15	d865	decrease appetite	dull appetite	met	5
w93	d865	decrease appetite	dull appetite	met	5
w2	d865	decrease appetite	dull appetite	met	4
w40	d865	decrease appetite	dull appetite	met	4
w143	d865	decrease appetite	dull appetite	met	2
w163	d865	decrease appetite	dull appetite	met	3
w36	d865	decrease appetite	dull appetite	met	5
w154	d865	decrease appetite	dull appetite	met	2
w25	d865	decrease appetite	dull appetite	met	3
w42	d865	decrease appetite	dull appetite	met	5
w47	d865	decrease appetite	dull appetite	met	1
w141	d865	decrease appetite	dull appetite	met	1
w141	d866	invest money	pour money	met	1
w40	d866	invest money	pour money	met	3
w154	d866	invest money	pour money	met	6
w42	d866	invest money	pour money	met	6
w2	d866	invest money	pour money	met	4
w143	d866	invest money	pour money	met	5
w17	d866	invest money	pour money	met	3
w34	d866	invest money	pour money	met	4
w15	d866	invest money	pour money	met	3
w36	d866	invest money	pour money	met	5
w47	d866	invest money	pour money	met	3
w31	d866	invest money	pour money	met	2
w93	d866	invest money	pour money	met	1
w25	d866	invest money	pour money	met	2
w163	d866	invest money	pour money	met	5
w143	d867	practise profession	follow profession	met	3
w36	d867	practise profession	follow profession	met	5
w153	d867	practise profession	follow profession	met	3
w40	d867	practise profession	follow profession	met	4
w47	d867	practise profession	follow profession	met	1
w2	d867	practise profession	follow profession	met	4
w154	d867	practise profession	follow profession	met	2
w25	d867	practise profession	follow profession	met	6
w42	d867	practise profession	follow profession	met	6
w17	d867	practise profession	follow profession	met	5
w15	d867	practise profession	follow profession	met	4
w31	d867	practise profession	follow profession	met	5
w141	d867	practise profession	follow profession	met	1
w163	d867	practise profession	follow profession	met	3
w156	d867	practise profession	follow profession	met	2
w25	d868	painting represent	painting capture	met	3
w154	d868	painting represent	painting capture	met	5
w42	d868	painting represent	painting capture	met	6
w15	d868	painting represent	painting capture	met	3
w2	d868	painting represent	painting capture	met	3
w36	d868	painting represent	painting capture	met	5
w163	d868	painting represent	painting capture	met	3
w40	d868	painting represent	painting capture	met	3
w143	d868	painting represent	painting capture	met	5
w156	d868	painting represent	painting capture	met	5
w141	d868	painting represent	painting capture	met	1
w17	d868	painting represent	painting capture	met	3
w31	d868	painting represent	painting capture	met	2
w75	d868	painting represent	painting capture	met	1
w47	d868	painting represent	painting capture	met	1
w154	d869	factor affect	factor shape	met	1
w143	d869	factor affect	factor shape	met	2
w141	d869	factor affect	factor shape	met	6
w47	d869	factor affect	factor shape	met	1
w86	d869	factor affect	factor shape	met	3
w2	d869	factor affect	factor shape	met	5
w163	d869	factor affect	factor shape	met	3
w153	d869	factor affect	factor shape	met	3
w31	d869	factor affect	factor shape	met	6
w15	d869	factor affect	factor shape	met	4
w17	d869	factor affect	factor shape	met	3
w36	d869	factor affect	factor shape	met	2
w42	d869	factor affect	factor shape	met	6
w40	d869	factor affect	factor shape	met	3
w156	d869	factor affect	factor shape	met	5
w17	d870	recall feeling	recapture feeling	lit	4
w42	d870	recall feeling	recapture feeling	lit	6
w15	d870	recall feeling	recapture feeling	lit	3
w163	d870	recall feeling	recapture feeling	lit	2
w40	d870	recall feeling	recapture feeling	lit	4
w153	d870	recall feeling	recapture feeling	lit	4
w36	d870	recall feeling	recapture feeling	lit	5
w31	d870	recall feeling	recapture feeling	lit	1
w93	d870	recall feeling	recapture feeling	lit	3
w141	d870	recall feeling	recapture feeling	lit	1
w25	d870	recall feeling	recapture feeling	lit	4
w154	d870	recall feeling	recapture feeling	lit	5
w47	d870	recall feeling	recapture feeling	lit	3
w143	d870	recall feeling	recapture feeling	lit	2
w2	d870	recall feeling	recapture feeling	lit	4
w141	d871	recall feeling	recapture feeling	met	1
w47	d871	recall feeling	recapture feeling	met	4
w15	d871	recall feeling	recapture feeling	met	3
w17	d871	recall feeling	recapture feeling	met	5
w40	d871	recall feeling	recapture feeling	met	4
w25	d871	recall feeling	recapture feeling	met	5
w31	d871	recall feeling	recapture feeling	met	5
w163	d871	recall feeling	recapture feeling	met	4
w2	d871	recall feeling	recapture feeling	met	3
w42	d871	recall feeling	recapture feeling	met	5
w143	d871	recall feeling	recapture feeling	met	5
w93	d871	recall feeling	recapture feeling	met	4
w36	d871	recall feeling	recapture feeling	met	5
w153	d871	recall feeling	recapture feeling	met	4
w154	d871	recall feeling	recapture feeling	met	5
w141	d872	mess show	mess reflect	met	1
w25	d872	mess show	mess reflect	met	5
w154	d872	mess show	mess reflect	met	5
w42	d872	mess show	mess reflect	met	5
w15	d872	mess show	mess reflect	met	5
w156	d872	mess show	mess reflect	met	2
w143	d872	mess show	mess reflect	met	5
w17	d872	mess show	mess reflect	met	4
w31	d872	mess show	mess reflect	met	2
w2	d872	mess show	mess reflect	met	4
w163	d872	mess show	mess reflect	met	4
w40	d872	mess show	mess reflect	met	4
w47	d872	mess show	mess reflect	met	5
w149	d872	mess show	mess reflect	met	5
w36	d872	mess show	mess reflect	met	3
w31	d873	understand meaning	grasp meaning	lit	6
w2	d873	understand meaning	grasp meaning	lit	3
w40	d873	understand meaning	grasp meaning	lit	4
w163	d873	understand meaning	grasp meaning	lit	2
w153	d873	understand meaning	grasp meaning	lit	3
w47	d873	understand meaning	grasp meaning	lit	2
w143	d873	understand meaning	grasp meaning	lit	4
w17	d873	understand meaning	grasp meaning	lit	4
w36	d873	understand meaning	grasp meaning	lit	5
w15	d873	understand meaning	grasp meaning	lit	3
w25	d873	understand meaning	grasp meaning	lit	3
w154	d873	understand meaning	grasp meaning	lit	1
w141	d873	understand meaning	grasp meaning	lit	1
w42	d873	understand meaning	grasp meaning	lit	6
w156	d873	understand meaning	grasp meaning	lit	4
w25	d874	urge someone	push someone	lit	4
w143	d874	urge someone	push someone	lit	4
w163	d874	urge someone	push someone	lit	4
w141	d874	urge someone	push someone	lit	1
w93	d874	urge someone	push someone	lit	3
w17	d874	urge someone	push someone	lit	3
w40	d874	urge someone	push someone	lit	5
w31	d874	urge someone	push someone	lit	6
w154	d874	urge someone	push someone	lit	1
w42	d874	urge someone	push someone	lit	6
w149	d874	urge someone	push someone	lit	6
w36	d874	urge someone	push someone	lit	1
w2	d874	urge someone	push someone	lit	3
w15	d874	urge someone	push someone	lit	3
w47	d874	urge someone	push someone	lit	3
w42	d875	sell drug	push drug	lit	5
w36	d875	sell drug	push drug	lit	2
w154	d875	sell drug	push drug	lit	5
w15	d875	sell drug	push drug	lit	4
w47	d875	sell drug	push drug	lit	4
w17	d875	sell drug	push drug	lit	5
w40	d875	sell drug	push drug	lit	3
w156	d875	sell drug	push drug	lit	1
w31	d875	sell drug	push drug	lit	2
w25	d875	sell drug	push drug	lit	2
w163	d875	sell drug	push drug	lit	2
w143	d875	sell drug	push drug	lit	6
w153	d875	sell drug	push drug	lit	3
w2	d875	sell drug	push drug	lit	4
w141	d875	sell drug	push drug	lit	6
w31	d876	factor affect	factor shape	met	1
w47	d876	factor affect	factor shape	met	2
w154	d876	factor affect	factor shape	met	5
w42	d876	factor affect	factor shape	met	6
w156	d876	factor affect	factor shape	met	2
w2	d876	factor affect	factor shape	met	4
w25	d876	factor affect	factor shape	met	3
w15	d876	factor affect	factor shape	met	3
